,GRDC_6335117,GRDC_6335125,GRDC_6342660,GRDC_6342670,GRDC_6342675
2012-05-31,0.1,0.81,0.79,0.34,0.33
2012-06-01,0.15,0.79,0.65,0.42,0.47
2012-06-02,0.12,0.72,0.56,0.43,0.37
2012-06-03,0.14,0.91,0.57,0.34,0.33
2012-06-04,0.18,1.62,1.37,0.45,0.67
2012-06-05,0.14,1.31,1.25,0.64,0.71
2012-06-06,0.13,0.96,0.86,0.59,0.4
2012-06-07,0.15,0.87,0.72,0.4,0.34
2012-06-08,0.34,1.53,1.13,0.42,0.66
2012-06-09,0.21,1.12,2.33,0.81,0.98
2012-06-10,0.16,0.91,3.4,1.19,1.25
2012-06-11,0.17,1.21,2.63,1.29,0.81
2012-06-12,0.28,2.04,2.3,0.77,1.03
2012-06-13,0.26,3.56,5.41,2.89,3.1
2012-06-14,0.31,3.23,2.49,3.04,1.03
2012-06-15,0.18,2.45,1.59,1.05,0.58
2012-06-16,0.16,1.93,1.11,0.65,0.54
2012-06-17,0.15,1.6,0.95,0.49,0.45
2012-06-18,0.13,1.38,0.83,0.44,0.39
2012-06-19,0.11,1.2,0.96,0.45,0.6
2012-06-20,0.19,1.18,2.92,0.62,0.69
2012-06-21,0.3,1.06,3.36,1.77,1.61
2012-06-22,0.26,1.06,1.43,1.49,0.68
2012-06-23,0.18,0.86,1.17,0.7,0.58
2012-06-24,0.14,0.79,0.86,0.53,0.46
2012-06-25,0.15,1.29,0.97,0.49,0.5
2012-06-26,0.13,0.88,0.93,0.49,0.48
2012-06-27,0.11,0.76,0.78,0.44,0.39
2012-06-28,0.13,0.7,0.73,0.4,0.37
2012-06-29,0.24,0.77,0.66,0.35,0.36
2012-06-30,0.19,0.67,0.65,0.28,0.35
2012-07-01,0.12,1.02,0.66,0.39,0.34
2012-07-02,0.12,1.21,0.77,0.32,0.41
2012-07-03,0.13,1.67,0.71,0.62,0.58
2012-07-04,0.1,1.53,0.71,0.54,0.43
2012-07-05,0.16,1.18,0.69,0.41,0.37
2012-07-06,0.46,1.46,0.73,0.4,0.42
2012-07-07,0.19,1.22,0.98,0.48,0.76
2012-07-08,0.16,1.42,1.07,0.61,0.63
2012-07-09,0.17,1.13,1.13,0.6,1.61
2012-07-10,0.12,0.96,0.91,0.86,0.8
2012-07-11,0.16,1.72,0.84,0.94,0.92
2012-07-12,0.14,1.22,0.78,0.76,0.68
2012-07-13,0.21,1.15,0.72,0.65,0.54
2012-07-14,0.35,1.58,0.72,0.49,0.52
2012-07-15,0.23,1.99,0.73,0.5,0.51
2012-07-16,0.15,2.2,0.67,0.5,0.52
2012-07-17,0.12,1.6,0.62,0.44,0.43
2012-07-18,0.1,1.33,0.62,0.39,0.39
2012-07-19,0.1,1.15,0.55,0.37,0.38
2012-07-20,0.1,1.07,0.62,0.36,0.39
2012-07-21,0.1,1.15,0.77,0.4,0.53
2012-07-22,0.11,1.23,0.73,0.54,0.8
2012-07-23,0.09,0.91,0.61,0.58,0.51
2012-07-24,0.08,0.82,0.55,0.43,0.44
2012-07-25,0.08,0.76,0.57,0.38,0.37
2012-07-26,0.07,0.82,0.58,0.39,0.43
2012-07-27,0.07,0.74,0.68,0.4,0.46
2012-07-28,0.09,0.81,0.55,0.37,0.43
2012-07-29,0.25,3.18,0.7,0.38,0.49
2012-07-30,0.21,1.78,0.59,0.4,0.49
2012-07-31,0.1,1.29,0.52,0.38,0.39
2012-08-01,0.1,1.07,0.48,0.31,0.37
2012-08-02,0.09,0.98,0.49,0.3,0.37
2012-08-03,0.08,0.86,1.74,0.85,1.01
2012-08-04,0.07,0.79,0.94,0.79,0.68
2012-08-05,0.07,0.86,0.78,0.69,0.49
2012-08-06,0.34,0.98,0.84,0.43,0.53
2012-08-07,0.17,0.83,1.44,0.42,0.84
2012-08-08,0.11,0.72,0.99,0.67,0.57
2012-08-09,0.08,0.67,0.7,0.5,0.45
2012-08-10,0.08,0.63,0.64,0.38,0.43
2012-08-11,0.08,0.6,0.52,0.35,0.41
2012-08-12,0.08,0.57,0.54,0.33,0.4
2012-08-13,0.07,0.56,0.56,0.31,0.37
2012-08-14,0.07,0.54,0.47,0.29,0.35
2012-08-15,0.08,0.5,0.49,0.29,0.36
2012-08-16,0.08,1.4,0.56,0.36,0.43
2012-08-17,0.09,0.76,0.6,0.42,0.55
2012-08-18,0.07,0.62,0.48,0.41,0.43
2012-08-19,0.07,0.52,0.47,0.34,0.38
2012-08-20,0.07,0.48,0.5,0.29,0.37
2012-08-21,0.07,0.52,0.65,0.34,0.48
2012-08-22,0.1,0.52,0.56,0.42,0.48
2012-08-23,0.11,0.49,0.58,0.36,0.4
2012-08-24,0.36,0.61,0.59,0.32,0.4
2012-08-25,0.18,0.78,0.65,0.37,0.45
2012-08-26,0.11,0.61,2.39,1.56,1.5
2012-08-27,0.1,0.59,1.18,1.21,0.69
2012-08-28,0.09,0.51,0.84,0.62,0.57
2012-08-29,0.08,0.49,0.73,0.46,0.5
2012-08-30,0.09,0.5,0.66,0.43,0.56
2012-08-31,0.1,0.56,5.32,1.35,2.52
2012-09-01,0.1,0.85,5.29,3.03,2.18
2012-09-02,0.08,0.78,2.13,1.76,0.87
2012-09-03,0.07,0.62,1.61,0.8,0.88
2012-09-04,0.07,0.56,1.19,0.65,0.74
2012-09-05,0.07,0.53,1.03,0.54,0.64
2012-09-06,0.07,0.5,0.84,0.5,0.59
2012-09-07,0.07,0.48,0.72,0.48,0.54
2012-09-08,0.07,0.47,0.7,0.43,0.51
2012-09-09,0.07,0.45,0.64,0.41,0.45
2012-09-10,0.06,0.44,0.64,0.42,0.41
2012-09-11,0.06,0.56,0.63,0.35,0.41
2012-09-12,0.1,0.97,0.66,0.41,0.48
2012-09-13,0.11,0.64,0.77,0.53,0.68
2012-09-14,0.08,0.54,0.69,0.54,0.52
2012-09-15,0.07,0.51,0.6,0.43,0.46
2012-09-16,0.07,0.5,0.61,0.4,0.44
2012-09-17,0.07,0.47,0.57,0.38,0.42
2012-09-18,0.07,0.47,0.58,0.37,0.42
2012-09-19,0.07,0.99,0.63,0.41,0.48
2012-09-20,0.07,0.59,0.62,0.43,0.47
2012-09-21,0.07,0.52,0.6,0.38,0.43
2012-09-22,0.11,1.59,0.63,0.49,0.54
2012-09-23,0.1,0.97,0.75,0.61,0.59
2012-09-24,0.13,0.76,0.7,0.52,0.47
2012-09-25,0.19,0.83,0.65,0.44,0.45
2012-09-26,0.14,0.9,0.63,0.41,0.45
2012-09-27,0.21,0.85,0.57,0.39,0.43
2012-09-28,0.21,0.95,0.57,0.39,0.46
2012-09-29,0.13,0.74,0.58,0.39,0.45
2012-09-30,0.1,0.68,0.76,0.47,0.65
2012-10-01,0.1,0.64,0.72,0.53,0.54
2012-10-02,0.1,0.61,0.65,0.45,0.45
2012-10-03,0.1,0.57,0.53,0.41,0.43
2012-10-04,0.12,0.72,0.6,0.37,0.4
2012-10-05,0.21,0.92,0.62,0.38,0.43
2012-10-06,0.16,0.66,0.52,0.39,0.41
2012-10-07,0.18,2.44,0.69,0.41,0.55
2012-10-08,0.22,1.78,1.32,0.53,0.87
2012-10-09,0.17,4.65,1.08,0.6,0.56
2012-10-10,0.18,4.47,2.04,0.48,0.66
2012-10-11,0.15,3.3,1.2,0.5,0.54
2012-10-12,0.22,3.91,0.95,0.45,0.51
2012-10-13,0.25,4.1,0.84,0.49,0.56
2012-10-14,0.29,4.03,0.86,0.5,0.53
2012-10-15,0.58,3.31,0.81,0.46,0.46
2012-10-16,0.31,2.69,0.74,0.46,0.5
2012-10-17,0.2,2.26,0.69,0.47,0.5
2012-10-18,0.16,1.9,0.67,0.44,0.45
2012-10-19,0.14,1.62,0.64,0.4,0.45
2012-10-20,0.14,1.41,0.57,0.38,0.44
2012-10-21,0.13,1.25,0.61,0.38,0.45
2012-10-22,0.12,1.14,0.61,0.41,0.46
2012-10-23,0.12,1.03,0.59,0.39,0.46
2012-10-24,0.13,0.96,0.59,0.39,0.44
2012-10-25,0.16,0.9,0.59,0.36,0.43
2012-10-26,0.16,0.86,0.57,0.38,0.43
2012-10-27,0.26,1.44,0.7,0.4,0.56
2012-10-28,0.26,1.28,0.86,0.45,0.8
2012-10-29,0.17,1.07,1.02,0.6,0.68
2012-10-30,0.15,1.0,0.97,0.65,0.6
2012-10-31,0.18,0.99,0.95,0.53,0.6
2012-11-01,0.17,0.96,0.89,0.5,0.55
2012-11-02,0.23,1.26,0.84,0.48,0.55
2012-11-03,0.48,2.76,0.74,0.49,0.55
2012-11-04,0.86,4.02,0.74,0.48,0.55
2012-11-05,0.78,7.22,3.22,1.26,2.09
2012-11-06,0.59,6.05,3.03,2.05,1.22
2012-11-07,0.42,4.62,1.56,0.83,0.87
2012-11-08,0.34,3.73,1.32,0.66,0.7
2012-11-09,0.28,3.08,1.1,0.64,0.67
2012-11-10,0.33,2.86,0.97,0.61,0.61
2012-11-11,0.63,3.38,0.95,0.53,0.62
2012-11-12,0.42,3.23,0.9,0.52,0.58
2012-11-13,0.34,2.73,0.83,0.5,0.54
2012-11-14,0.3,2.48,0.77,0.45,0.53
2012-11-15,0.27,2.25,0.77,0.46,0.53
2012-11-16,0.25,2.03,0.72,0.44,0.53
2012-11-17,0.24,1.84,0.77,0.44,0.52
2012-11-18,0.22,1.69,0.73,0.44,0.52
2012-11-19,0.21,1.54,0.71,0.42,0.46
2012-11-20,0.2,1.42,0.63,0.43,0.46
2012-11-21,0.19,1.32,0.68,0.42,0.46
2012-11-22,0.19,1.24,0.66,0.42,0.47
2012-11-23,0.19,1.16,0.67,0.42,0.48
2012-11-24,0.18,1.09,0.59,0.43,0.48
2012-11-25,0.17,1.02,0.64,0.42,0.48
2012-11-26,0.2,1.29,0.64,0.43,0.45
2012-11-27,0.3,2.11,0.64,0.43,0.46
2012-11-28,0.23,2.82,0.63,0.43,0.45
2012-11-29,0.2,4.81,0.95,0.55,0.85
2012-11-30,0.19,4.15,1.52,1.02,1.18
2012-12-01,0.18,3.38,1.25,0.83,0.81
2012-12-02,0.17,2.87,1.09,0.69,0.65
2012-12-03,0.18,2.54,0.95,0.6,0.58
2012-12-04,0.35,3.54,1.13,0.58,0.94
2012-12-05,0.64,3.75,1.94,1.12,1.39
2012-12-06,0.58,3.42,1.3,0.95,0.96
2012-12-07,0.45,3.06,1.12,0.74,0.74
2012-12-08,0.38,2.75,1.01,0.6,0.64
2012-12-09,0.31,2.4,0.88,0.53,0.58
2012-12-10,0.4,2.41,0.88,0.53,0.57
2012-12-11,0.48,2.29,0.81,0.54,0.58
2012-12-12,0.37,2.03,0.77,0.51,0.55
2012-12-13,0.33,1.9,0.73,0.48,0.55
2012-12-14,0.37,2.1,0.74,0.5,0.54
2012-12-15,1.28,7.38,0.9,0.53,0.57
2012-12-16,1.54,11.73,1.1,0.74,0.83
2012-12-17,1.64,13.72,4.62,2.06,2.42
2012-12-18,1.86,11.55,5.37,3.64,3.92
2012-12-19,1.23,8.28,3.38,3.97,2.93
2012-12-20,0.85,6.37,1.99,3.43,1.14
2012-12-21,0.87,7.04,2.27,1.1,0.99
2012-12-22,0.92,6.4,3.92,1.72,2.61
2012-12-23,2.04,15.16,7.16,4.06,5.55
2012-12-24,1.48,11.19,4.91,4.28,4.73
2012-12-25,1.04,8.08,2.51,4.34,1.49
2012-12-26,0.89,7.35,1.97,3.76,1.13
2012-12-27,2.4,7.1,1.59,1.05,1.09
2012-12-28,4.04,12.0,2.33,2.18,2.32
2012-12-29,2.03,9.21,2.19,2.07,1.35
2012-12-30,1.42,6.91,1.83,1.09,1.09
2012-12-31,1.17,5.41,1.43,0.86,0.92
2013-01-01,0.96,4.86,1.33,0.79,0.83
2013-01-02,0.82,4.55,1.21,0.76,0.79
2013-01-03,0.7,3.75,1.11,0.7,0.74
2013-01-04,0.64,3.42,1.1,0.67,0.77
2013-01-05,0.6,3.18,5.18,1.87,4.0
2013-01-06,0.55,2.93,6.93,3.78,4.48
2013-01-07,0.51,2.73,3.4,4.05,2.25
2013-01-08,0.48,2.55,2.26,3.41,1.27
2013-01-09,0.46,2.36,2.53,1.75,2.2
2013-01-10,0.46,2.27,2.09,2.16,1.4
2013-01-11,0.43,2.27,1.77,1.26,1.18
2013-01-12,0.41,2.19,1.46,0.99,1.06
2013-01-13,0.39,2.0,1.28,0.83,0.92
2013-01-14,0.37,1.88,1.21,0.77,0.85
2013-01-15,0.35,1.78,1.12,0.74,0.81
2013-01-16,0.35,1.71,1.05,0.72,0.76
2013-01-17,0.33,1.61,1.03,0.67,0.76
2013-01-18,0.33,1.53,0.98,0.64,0.74
2013-01-19,0.33,1.49,0.91,0.62,0.7
2013-01-20,0.32,1.53,0.91,0.58,0.68
2013-01-21,0.33,1.46,0.9,0.59,0.68
2013-01-22,0.32,1.42,0.86,0.58,0.67
2013-01-23,0.3,1.33,0.83,0.57,0.66
2013-01-24,0.29,1.25,0.82,0.57,0.65
2013-01-25,0.28,1.15,0.79,0.55,0.63
2013-01-26,0.27,1.08,0.75,0.54,0.62
2013-01-27,0.28,1.07,0.77,0.53,0.62
2013-01-28,0.38,1.25,0.83,0.6,0.64
2013-01-29,0.96,2.47,1.97,1.12,1.59
2013-01-30,1.39,4.98,10.46,3.95,9.27
2013-01-31,1.85,6.78,4.92,4.44,2.87
2013-02-01,1.41,7.78,3.46,4.77,1.58
2013-02-02,1.72,22.48,11.3,5.4,8.42
2013-02-03,1.14,11.73,5.64,5.36,3.13
2013-02-04,0.91,8.17,3.09,5.28,1.41
2013-02-05,1.03,9.84,4.88,5.22,3.61
2013-02-06,1.36,8.53,3.47,5.25,2.07
2013-02-07,1.24,6.81,3.08,3.14,1.65
2013-02-08,1.01,5.54,2.34,1.56,1.11
2013-02-09,0.85,4.64,1.95,1.17,1.19
2013-02-10,0.71,3.98,1.64,0.99,1.05
2013-02-11,0.66,3.61,1.6,0.87,0.94
2013-02-12,0.59,3.25,1.49,0.8,0.88
2013-02-13,0.52,2.92,1.31,0.78,0.82
2013-02-14,0.46,2.66,1.24,0.72,0.78
2013-02-15,0.45,2.57,1.23,0.68,0.76
2013-02-16,0.46,2.46,1.27,0.67,0.77
2013-02-17,0.5,2.39,1.16,0.69,0.79
2013-02-18,0.49,2.33,1.21,0.71,0.8
2013-02-19,0.47,2.22,1.2,0.71,0.78
2013-02-20,0.47,2.11,1.24,0.72,0.82
2013-02-21,0.44,1.97,1.19,0.72,0.79
2013-02-22,0.41,1.86,1.18,0.68,0.76
2013-02-23,0.39,1.76,1.18,0.68,0.75
2013-02-24,0.39,1.67,1.17,0.65,0.73
2013-02-25,0.39,1.56,1.12,0.63,0.7
2013-02-26,0.4,1.48,1.1,0.62,0.7
2013-02-27,0.5,1.43,1.13,0.63,0.72
2013-02-28,0.49,1.4,1.28,0.69,0.91
2013-03-01,0.5,1.37,1.35,0.79,0.9
2013-03-02,0.5,1.32,1.51,0.83,0.92
2013-03-03,0.51,1.29,1.61,0.97,1.06
2013-03-04,0.5,1.33,1.61,0.93,1.0
2013-03-05,0.5,1.42,1.8,0.99,1.2
2013-03-06,0.52,1.61,2.68,1.35,1.76
2013-03-07,0.52,2.06,5.05,1.89,2.3
2013-03-08,0.52,2.85,4.77,2.05,2.08
2013-03-09,0.52,3.67,3.15,1.52,1.36
2013-03-10,0.48,3.53,2.44,1.23,1.13
2013-03-11,0.46,3.32,2.11,1.14,1.19
2013-03-12,0.44,3.01,1.8,0.97,1.01
2013-03-13,0.43,2.82,1.76,0.9,1.03
2013-03-14,0.4,2.46,1.56,0.87,0.9
2013-03-15,0.4,2.21,1.44,0.74,0.82
2013-03-16,0.41,2.01,1.3,0.69,0.76
2013-03-17,0.59,1.95,1.28,0.66,0.75
2013-03-18,2.86,2.24,1.31,0.67,0.76
2013-03-19,2.61,2.36,1.45,0.78,0.95
2013-03-20,2.45,2.24,1.34,0.86,0.88
2013-03-21,2.3,2.28,1.27,0.7,0.78
2013-03-22,1.55,2.05,1.19,0.63,0.7
2013-03-23,1.12,1.99,1.18,0.6,0.68
2013-03-24,0.89,1.89,1.1,0.59,0.65
2013-03-25,0.76,1.81,1.08,0.57,0.64
2013-03-26,0.66,1.68,1.07,0.59,0.63
2013-03-27,0.59,1.58,1.07,0.59,0.63
2013-03-28,0.55,1.53,1.05,0.58,0.65
2013-03-29,0.5,1.54,1.35,0.64,0.86
2013-03-30,0.48,1.51,1.44,0.79,0.89
2013-03-31,0.46,1.45,1.84,0.86,1.21
2013-04-01,0.43,1.35,2.33,1.27,1.31
2013-04-02,0.42,1.29,1.87,0.93,0.96
2013-04-03,0.39,1.22,1.51,0.74,0.8
2013-04-04,0.38,1.16,1.35,0.69,0.74
2013-04-05,0.36,1.14,1.27,0.65,0.68
2013-04-06,0.35,1.08,1.23,0.6,0.65
2013-04-07,0.33,1.02,1.12,0.58,0.63
2013-04-08,0.34,0.99,1.05,0.57,0.65
2013-04-09,0.38,1.13,1.1,0.57,0.62
2013-04-10,0.46,2.06,1.16,0.61,0.74
2013-04-11,0.48,3.62,1.2,0.69,0.81
2013-04-12,2.99,7.8,1.21,0.7,0.75
2013-04-13,2.89,5.34,1.1,0.63,0.63
2013-04-14,1.87,4.1,1.03,0.56,0.59
2013-04-15,1.21,3.38,1.02,0.55,0.56
2013-04-16,0.81,2.89,1.03,0.54,0.56
2013-04-17,0.69,2.51,1.09,0.64,0.77
2013-04-18,0.61,2.22,1.04,0.67,0.61
2013-04-19,0.55,1.99,1.04,0.58,0.63
2013-04-20,0.49,1.94,2.09,1.03,1.3
2013-04-21,0.47,1.88,1.79,1.35,0.81
2013-04-22,0.46,1.66,1.38,0.78,0.74
2013-04-23,0.43,1.51,1.21,0.68,0.66
2013-04-24,0.41,1.35,1.09,0.62,0.59
2013-04-25,0.39,1.25,1.05,0.59,0.57
2013-04-26,0.39,1.23,1.03,0.56,0.53
2013-04-27,0.75,1.99,1.2,0.54,0.54
2013-04-28,0.78,1.99,1.14,1.17,0.82
2013-04-29,0.57,1.59,1.03,0.85,0.54
2013-04-30,0.55,1.48,0.98,0.62,0.52
2013-05-01,0.72,1.36,0.95,0.55,0.51
2013-05-02,0.57,1.65,0.94,0.56,0.52
2013-05-03,0.5,2.27,0.94,0.58,0.49
2013-05-04,0.5,1.99,0.93,0.55,0.51
2013-05-05,0.45,1.86,0.92,0.53,0.45
2013-05-06,0.41,2.03,0.86,0.52,0.47
2013-05-07,0.46,3.78,0.89,0.67,0.46
2013-05-08,0.48,2.64,0.86,0.56,0.43
2013-05-09,0.4,2.23,0.85,0.49,0.42
2013-05-10,0.37,2.48,1.55,0.68,0.88
2013-05-11,0.34,2.05,2.0,1.59,0.85
2013-05-12,0.38,2.38,1.5,0.95,0.68
2013-05-13,0.39,2.28,1.75,0.8,0.59
2013-05-14,0.36,1.98,1.37,0.72,0.61
2013-05-15,0.34,1.83,1.19,0.62,0.53
2013-05-16,0.35,1.72,1.05,0.54,0.5
2013-05-17,0.38,1.74,1.12,0.52,0.5
2013-05-18,0.35,1.54,1.46,0.75,0.79
2013-05-19,0.37,1.41,1.07,0.74,0.58
2013-05-20,7.01,1.37,0.95,0.57,0.47
2013-05-21,4.02,1.37,0.97,0.51,0.45
2013-05-22,2.68,1.94,0.96,0.51,0.46
2013-05-23,2.1,2.01,0.96,0.52,0.46
2013-05-24,2.55,2.08,0.91,0.5,0.45
2013-05-25,1.69,1.86,0.9,0.5,0.42
2013-05-26,1.86,2.27,0.98,0.5,0.53
2013-05-27,3.39,3.33,2.75,1.8,2.08
2013-05-28,1.86,2.66,1.88,2.49,0.92
2013-05-29,2.42,4.05,1.56,0.95,0.65
2013-05-30,2.25,3.69,1.38,1.06,0.67
2013-05-31,4.7,5.55,7.86,3.13,3.41
2013-06-01,4.2,10.56,12.85,5.19,9.86
2013-06-02,2.23,9.66,15.45,9.4,12.99
2013-06-03,1.48,6.18,27.03,17.71,21.24
2013-06-04,1.13,4.49,7.93,11.92,5.21
2013-06-05,0.94,3.56,3.91,8.82,1.23
2013-06-06,0.8,2.93,2.58,5.36,0.68
2013-06-07,0.71,2.52,1.93,1.06,0.77
2013-06-08,0.64,2.18,1.68,0.85,0.69
2013-06-09,0.87,2.11,1.43,0.8,0.63
2013-06-10,0.73,1.91,1.62,0.8,0.6
2013-06-11,0.65,1.87,1.42,0.9,0.66
2013-06-12,0.56,1.62,1.26,0.83,0.73
2013-06-13,0.52,1.43,1.17,0.68,0.57
2013-06-14,0.61,1.39,1.14,0.6,0.55
2013-06-15,0.49,1.26,1.1,0.6,0.52
2013-06-16,0.45,1.16,1.06,0.58,0.55
2013-06-17,0.44,1.07,1.02,0.55,0.5
2013-06-18,0.4,1.1,0.97,0.51,0.43
2013-06-19,0.38,0.91,0.93,0.47,0.43
2013-06-20,0.4,0.93,0.91,0.46,0.41
2013-06-21,1.7,1.23,0.86,0.45,0.39
2013-06-22,0.62,0.9,0.86,0.45,0.39
2013-06-23,0.47,0.83,0.88,0.45,0.42
2013-06-24,0.43,0.9,1.58,0.57,0.76
2013-06-25,0.42,1.0,2.18,0.99,0.83
2013-06-26,0.39,0.88,1.35,0.84,0.57
2013-06-27,0.4,0.81,1.11,0.58,0.52
2013-06-28,0.43,0.79,1.02,0.52,0.51
2013-06-29,0.44,1.24,0.91,0.55,0.57
2013-06-30,0.39,2.17,1.11,0.69,0.58
2013-07-01,0.34,1.2,0.95,0.57,0.51
2013-07-02,0.32,0.97,0.88,0.5,0.48
2013-07-03,0.35,0.98,0.85,0.47,0.45
2013-07-04,0.38,1.27,0.91,0.46,0.45
2013-07-05,0.31,1.08,0.85,0.47,0.49
2013-07-06,0.29,0.88,0.85,0.46,0.43
2013-07-07,0.26,0.79,0.83,0.43,0.42
2013-07-08,0.25,0.74,0.79,0.42,0.42
2013-07-09,0.24,0.69,0.77,0.42,0.43
2013-07-10,0.23,0.67,0.76,0.42,0.41
2013-07-11,0.22,0.64,0.75,0.41,0.41
2013-07-12,0.22,0.61,0.79,0.41,0.41
2013-07-13,0.21,0.57,0.73,0.39,0.4
2013-07-14,0.2,0.55,0.68,0.41,0.4
2013-07-15,0.2,0.55,0.7,0.37,0.37
2013-07-16,0.2,0.53,0.67,0.37,0.38
2013-07-17,0.19,0.52,0.66,0.37,0.38
2013-07-18,0.18,0.5,0.64,0.37,0.37
2013-07-19,0.18,0.47,0.61,0.35,0.36
2013-07-20,0.17,0.48,0.62,0.34,0.36
2013-07-21,0.17,0.49,0.6,0.33,0.36
2013-07-22,0.16,0.46,0.59,0.32,0.36
2013-07-23,0.25,0.47,0.59,0.33,0.37
2013-07-24,0.59,0.54,0.59,0.34,0.36
2013-07-25,0.29,0.42,0.6,0.33,0.37
2013-07-26,0.21,0.39,0.61,0.33,0.37
2013-07-27,0.2,0.42,0.59,0.32,0.36
2013-07-28,0.18,0.57,0.58,0.31,0.37
2013-07-29,0.22,4.16,0.64,0.33,0.32
2013-07-30,0.19,3.09,0.72,0.39,0.41
2013-07-31,0.17,1.65,0.6,0.41,0.4
2013-08-01,0.16,1.22,0.61,0.36,0.37
2013-08-02,0.16,0.96,0.52,0.33,0.32
2013-08-03,0.15,0.79,0.56,0.3,0.34
2013-08-04,0.14,0.71,0.6,0.33,0.35
2013-08-05,0.14,0.68,0.55,0.31,0.32
2013-08-06,0.15,0.69,0.54,0.28,0.34
2013-08-07,0.26,0.82,0.61,0.35,0.35
2013-08-08,0.22,0.8,0.58,0.3,0.38
2013-08-09,0.17,0.68,0.69,0.38,0.39
2013-08-10,0.16,0.62,0.66,0.47,0.56
2013-08-11,0.15,0.58,0.59,0.47,0.4
2013-08-12,0.15,0.55,0.57,0.34,0.39
2013-08-13,0.18,0.62,0.57,0.35,0.37
2013-08-14,0.15,0.53,0.59,0.33,0.41
2013-08-15,0.14,0.49,0.55,0.33,0.36
2013-08-16,0.14,0.46,0.54,0.3,0.34
2013-08-17,0.13,0.4,0.54,0.33,0.37
2013-08-18,0.13,0.39,0.55,0.35,0.32
2013-08-19,0.16,0.55,0.62,0.34,0.35
2013-08-20,0.14,0.64,0.62,0.41,0.49
2013-08-21,0.13,0.51,0.54,0.43,0.42
2013-08-22,0.13,0.47,0.54,0.35,0.4
2013-08-23,0.13,0.45,0.53,0.31,0.36
2013-08-24,0.15,0.49,0.53,0.31,0.37
2013-08-25,0.26,0.82,0.64,0.51,0.82
2013-08-26,0.4,0.63,0.65,0.74,0.63
2013-08-27,0.27,0.54,0.6,0.5,0.61
2013-08-28,0.18,0.72,0.56,0.47,0.55
2013-08-29,0.16,0.55,0.54,0.44,0.48
2013-08-30,0.15,0.49,0.53,0.37,0.44
2013-08-31,0.14,0.46,0.54,0.33,0.43
2013-09-01,0.14,0.45,0.49,0.36,0.42
2013-09-02,0.13,0.44,0.51,0.34,0.43
2013-09-03,0.13,0.41,0.51,0.33,0.43
2013-09-04,0.12,0.4,0.51,0.3,0.41
2013-09-05,0.13,0.39,0.51,0.3,0.41
2013-09-06,0.12,0.38,0.51,0.29,0.4
2013-09-07,0.17,0.49,0.51,0.28,0.39
2013-09-08,0.5,0.74,0.52,0.27,0.39
2013-09-09,0.3,0.87,0.67,0.3,0.46
2013-09-10,0.25,0.95,0.65,0.35,0.54
2013-09-11,0.2,0.99,0.61,0.47,0.56
2013-09-12,0.27,2.56,0.71,0.45,0.64
2013-09-13,0.28,3.08,0.98,0.65,0.65
2013-09-14,0.22,1.86,0.91,0.7,1.03
2013-09-15,0.29,1.66,0.65,0.63,0.6
2013-09-16,0.25,2.04,0.7,0.52,0.63
2013-09-17,0.27,2.33,0.79,0.57,0.79
2013-09-18,0.39,6.11,1.34,0.74,1.03
2013-09-19,0.44,5.84,1.44,1.21,1.23
2013-09-20,0.26,3.89,0.95,0.95,0.74
2013-09-21,0.22,2.87,0.77,0.59,0.66
2013-09-22,0.19,2.25,0.69,0.51,0.55
2013-09-23,0.17,1.82,0.67,0.46,0.54
2013-09-24,0.17,1.58,0.68,0.44,0.49
2013-09-25,0.16,1.38,0.64,0.41,0.48
2013-09-26,0.16,1.24,0.59,0.42,0.53
2013-09-27,0.16,1.12,0.64,0.47,0.61
2013-09-28,0.15,1.02,0.67,0.48,0.52
2013-09-29,0.15,0.95,0.57,0.42,0.48
2013-09-30,0.14,0.88,0.61,0.4,0.47
2013-10-01,0.14,0.83,0.61,0.39,0.46
2013-10-02,0.14,0.78,0.6,0.37,0.46
2013-10-03,0.13,0.73,0.59,0.36,0.45
2013-10-04,0.14,0.7,0.61,0.37,0.46
2013-10-05,0.27,1.62,0.63,0.37,0.45
2013-10-06,0.66,1.96,0.68,0.41,0.52
2013-10-07,0.39,1.44,0.64,0.44,0.51
2013-10-08,0.27,1.13,0.65,0.41,0.46
2013-10-09,0.22,0.99,0.66,0.39,0.46
2013-10-10,0.41,3.04,0.81,0.46,0.57
2013-10-11,0.39,2.95,1.25,0.87,1.03
2013-10-12,0.33,2.31,0.98,0.93,0.82
2013-10-13,0.27,1.95,0.83,0.63,0.7
2013-10-14,0.23,2.07,0.74,0.52,0.61
2013-10-15,0.29,3.27,0.83,0.5,0.63
2013-10-16,0.29,8.06,2.58,1.27,1.59
2013-10-17,0.23,4.86,1.76,1.41,0.77
2013-10-18,0.21,3.62,1.2,0.77,0.72
2013-10-19,0.19,2.91,1.08,0.6,0.72
2013-10-20,0.21,3.19,1.0,0.54,0.65
2013-10-21,0.25,2.97,0.89,0.5,0.68
2013-10-22,0.22,2.44,0.85,0.5,0.62
2013-10-23,0.5,2.18,0.83,0.48,0.6
2013-10-24,0.49,1.94,0.84,0.46,0.63
2013-10-25,0.34,1.73,0.81,0.47,0.59
2013-10-26,0.3,1.62,0.76,0.45,0.54
2013-10-27,1.07,1.98,0.74,0.44,0.55
2013-10-28,0.78,2.05,0.73,0.42,0.57
